loan,housing,job,label
0.0,0.0,0.7000000000000001,2
0.0,0.0,1.0,2
0.0,0.0,0.9,2
0.0,1.0,0.6000000000000001,3
0.0,0.0,0.7000000000000001,2
0.0,0.0,0.1,2
0.0,1.0,0.0,0
0.0,0.0,0.0,2
0.0,0.0,0.0,2
0.0,0.0,0.4,2
1.0,1.0,0.7000000000000001,1
1.0,0.0,0.1,1
0.0,0.0,1.0,2
0.0,1.0,0.4,0
0.0,1.0,0.4,0
0.0,0.0,0.0,2
1.0,1.0,1.0,1
0.0,1.0,0.9,3
0.0,1.0,0.0,0
0.0,0.0,0.0,2
0.0,1.0,0.7000000000000001,3
0.0,1.0,0.8,3
0.0,0.0,0.7000000000000001,2
1.0,0.0,0.6000000000000001,1
1.0,0.0,0.2,1
0.0,0.0,0.7000000000000001,2
0.0,1.0,0.4,0
0.0,1.0,0.5,3
0.0,1.0,1.0,3
0.0,1.0,0.9,3
1.0,1.0,0.7000000000000001,1
0.0,0.0,0.6000000000000001,2
0.0,1.0,0.0,0
0.0,1.0,0.1,0
0.0,1.0,0.1,0
0.0,0.0,0.9,2
0.0,0.0,0.9,2
0.0,1.0,0.2,0
0.0,0.0,0.1,2
0.0,1.0,0.7000000000000001,3
0.0,1.0,0.0,0
0.0,0.0,0.1,2
0.0,0.0,0.0,2
0.0,0.0,0.1,2
0.0,1.0,0.1,0
0.0,0.0,0.9,2
0.0,0.0,0.0,2
0.0,0.0,0.6000000000000001,2
0.0,1.0,0.1,0
0.0,1.0,0.0,0
0.0,1.0,0.9,3
0.0,0.0,0.2,2
1.0,1.0,0.0,1
0.0,0.0,0.0,2
0.0,1.0,0.3,0
0.0,0.0,0.7000000000000001,2
0.0,0.0,0.0,2
0.0,0.0,0.0,2
0.0,0.0,0.9,2
0.0,0.0,0.6000000000000001,2
0.0,0.0,0.0,2
0.0,1.0,0.0,0
0.0,1.0,0.4,0
0.0,1.0,0.1,0
1.0,1.0,0.1,1
0.0,0.0,0.2,2
1.0,1.0,0.1,1
0.0,0.0,0.0,2
1.0,1.0,0.0,1
0.0,0.0,0.1,2
0.0,1.0,0.1,0
0.0,1.0,0.0,0
0.0,0.0,0.1,2
1.0,1.0,0.9,1
0.0,0.0,0.0,2
0.0,0.0,0.4,2
0.0,1.0,0.0,0
1.0,1.0,0.4,1
0.0,1.0,0.1,0
0.0,1.0,0.4,0
0.0,1.0,0.1,0
1.0,1.0,0.9,1
0.0,1.0,0.0,0
0.0,0.0,0.1,2
1.0,1.0,0.1,1
0.0,1.0,0.4,0
0.0,1.0,0.1,0
1.0,1.0,0.0,1
0.0,0.0,0.1,2
0.0,0.0,0.9,2
1.0,1.0,0.9,1
0.0,1.0,0.0,0
0.0,0.0,0.7000000000000001,2
0.0,0.0,0.7000000000000001,2
1.0,0.0,0.9,1
0.0,0.0,0.2,2
0.0,0.0,0.7000000000000001,2
1.0,1.0,0.0,1
0.0,0.0,0.1,2
0.0,0.0,0.1,2
1.0,0.0,0.7000000000000001,1
0.0,1.0,0.1,0
0.0,1.0,0.1,0
0.0,0.0,0.3,2
0.0,1.0,0.9,3
0.0,0.0,0.9,2
0.0,1.0,0.1,0
0.0,0.0,0.4,2
0.0,1.0,0.8,3
0.0,0.0,0.1,2
0.0,0.0,0.1,2
1.0,1.0,0.2,1
0.0,1.0,0.1,0
0.0,0.0,0.5,2
0.0,0.0,0.2,2
0.0,1.0,0.5,3
0.0,1.0,0.1,0
0.0,0.0,0.4,2
1.0,1.0,0.7000000000000001,1
0.0,1.0,0.1,0
0.0,1.0,0.9,3
0.0,1.0,0.9,3
1.0,1.0,0.0,1
0.0,0.0,0.1,2
0.0,0.0,0.1,2
0.0,1.0,0.9,3
1.0,1.0,0.1,1
0.0,1.0,0.0,0
0.0,1.0,0.1,0
1.0,1.0,0.7000000000000001,1
0.0,1.0,0.3,0
1.0,0.0,0.1,1
1.0,0.0,0.1,1
0.0,1.0,0.7000000000000001,3
0.0,1.0,0.4,0
0.0,1.0,0.0,0
0.0,0.0,0.2,2
1.0,1.0,0.1,1
0.0,0.0,0.1,2
0.0,0.0,0.9,2
0.0,1.0,0.1,0
0.0,1.0,0.9,3
0.0,1.0,0.2,0
0.0,0.0,0.0,2
1.0,1.0,0.4,1
0.0,1.0,0.1,0
0.0,0.0,0.2,2
0.0,0.0,0.0,2
1.0,1.0,0.4,1
0.0,0.0,0.1,2
0.0,1.0,0.1,0
0.0,0.0,0.4,2
0.0,1.0,0.1,0
0.0,0.0,0.0,2
0.0,1.0,0.7000000000000001,3
0.0,0.0,0.4,2
0.0,1.0,0.1,0
0.0,0.0,0.1,2
0.0,0.0,0.1,2
0.0,0.0,0.1,2
1.0,1.0,0.0,1
0.0,1.0,0.7000000000000001,3
0.0,1.0,0.0,0
1.0,1.0,0.1,1
0.0,0.0,0.4,2
0.0,0.0,0.0,2
1.0,1.0,0.9,1
0.0,0.0,0.3,2
1.0,1.0,0.9,1
0.0,0.0,0.9,2
0.0,1.0,0.0,0
0.0,1.0,0.7000000000000001,3
0.0,1.0,0.1,0
0.0,0.0,0.4,2
0.0,1.0,0.1,0
1.0,1.0,0.0,1
0.0,1.0,0.7000000000000001,3
0.0,0.0,0.6000000000000001,2
0.0,0.0,0.9,2
0.0,1.0,0.1,0
0.0,0.0,0.2,2
0.0,0.0,0.1,2
0.0,0.0,0.1,2
0.0,1.0,0.9,3
0.0,1.0,0.0,0
0.0,1.0,0.8,3
1.0,0.0,0.1,1
0.0,0.0,0.2,2
0.0,1.0,0.3,0
0.0,0.0,0.2,2
0.0,0.0,0.9,2
0.0,1.0,0.7000000000000001,3
0.0,1.0,0.4,0
0.0,1.0,0.1,0
0.0,1.0,0.1,0
0.0,1.0,0.6000000000000001,3
0.0,0.0,0.5,2
0.0,1.0,0.7000000000000001,3
0.0,1.0,0.7000000000000001,3
0.0,0.0,0.1,2
0.0,0.0,1.0,2
0.0,1.0,0.9,3
0.0,0.0,0.1,2
0.0,1.0,0.0,0
0.0,0.0,0.1,2
0.0,0.0,0.9,2
0.0,0.0,0.7000000000000001,2
1.0,0.0,0.7000000000000001,1
0.0,0.0,0.1,2
0.0,1.0,0.7000000000000001,3
0.0,0.0,0.3,2
0.0,1.0,0.9,3
0.0,1.0,0.0,0
0.0,0.0,0.1,2
0.0,1.0,0.9,3
0.0,0.0,0.1,2
0.0,0.0,0.1,2
0.0,1.0,0.3,0
0.0,0.0,0.0,2
0.0,0.0,0.1,2
0.0,1.0,0.4,0
0.0,0.0,0.1,2
1.0,1.0,0.9,1
0.0,1.0,1.0,3
1.0,1.0,0.7000000000000001,1
0.0,1.0,0.1,0
0.0,0.0,0.9,2
0.0,1.0,0.1,0
0.0,0.0,0.2,2
0.0,0.0,0.7000000000000001,2
1.0,1.0,0.0,1
0.0,0.0,0.1,2
0.0,0.0,0.9,2
0.0,0.0,0.0,2
0.0,0.0,0.4,2
0.0,0.0,0.0,2
0.0,0.0,0.1,2
0.0,1.0,0.7000000000000001,3
0.0,1.0,0.1,0
0.0,0.0,0.1,2
0.0,0.0,0.3,2
0.0,0.0,0.9,2
0.0,0.0,0.9,2
0.0,0.0,0.7000000000000001,2
1.0,1.0,0.9,1
0.0,1.0,0.4,0
0.0,0.0,1.0,2
0.0,0.0,0.7000000000000001,2
0.0,0.0,0.9,2
0.0,1.0,0.2,0
0.0,0.0,0.1,2
0.0,1.0,0.7000000000000001,3
0.0,1.0,0.3,0
0.0,1.0,0.1,0
0.0,1.0,0.1,0
0.0,1.0,0.9,3
0.0,0.0,0.1,2
0.0,1.0,0.1,0
0.0,0.0,0.1,2
0.0,0.0,0.9,2
0.0,1.0,0.2,0
1.0,1.0,0.7000000000000001,1
0.0,0.0,0.3,2
0.0,0.0,0.0,2
1.0,1.0,0.0,1
0.0,1.0,0.0,0
0.0,0.0,0.2,2
0.0,1.0,0.0,0
0.0,0.0,0.1,2
0.0,0.0,0.9,2
1.0,1.0,0.6000000000000001,1
0.0,1.0,0.9,3
0.0,1.0,0.7000000000000001,3
0.0,0.0,0.1,2
0.0,1.0,0.1,0
0.0,0.0,0.1,2
0.0,0.0,0.0,2
0.0,0.0,0.4,2
0.0,0.0,0.1,2
0.0,0.0,0.0,2
0.0,0.0,0.0,2
0.0,0.0,0.1,2
0.0,1.0,0.6000000000000001,3
0.0,0.0,0.1,2
0.0,0.0,0.2,2
0.0,0.0,0.1,2
0.0,0.0,0.7000000000000001,2
1.0,0.0,0.1,1
0.0,1.0,0.1,0
0.0,0.0,0.0,2
0.0,0.0,0.0,2
0.0,1.0,0.1,0
1.0,0.0,0.1,1
0.0,1.0,0.7000000000000001,3
0.0,1.0,0.1,0
1.0,1.0,0.8,1
0.0,0.0,0.1,2
0.0,0.0,0.1,2
0.0,0.0,0.9,2
0.0,0.0,0.0,2
0.0,0.0,0.1,2
1.0,1.0,0.1,1
0.0,0.0,0.5,2
0.0,0.0,0.0,2
0.0,0.0,0.1,2
0.0,0.0,0.5,2
0.0,0.0,0.1,2
0.0,1.0,0.9,3
0.0,0.0,0.7000000000000001,2
0.0,1.0,0.9,3
0.0,0.0,0.7000000000000001,2
0.0,0.0,0.1,2
1.0,1.0,0.7000000000000001,1
0.0,0.0,0.9,2
0.0,0.0,0.4,2
0.0,1.0,0.7000000000000001,3
0.0,1.0,0.6000000000000001,3
0.0,0.0,0.0,2
0.0,1.0,0.0,0
1.0,1.0,0.5,1
0.0,0.0,0.2,2
0.0,0.0,0.1,2
0.0,1.0,0.6000000000000001,3
0.0,0.0,0.1,2
1.0,0.0,0.9,1
1.0,0.0,0.6000000000000001,1
0.0,0.0,0.0,2
0.0,1.0,0.1,0
0.0,0.0,0.1,2
1.0,0.0,0.9,1
0.0,1.0,0.6000000000000001,3
0.0,1.0,0.1,0
0.0,0.0,0.1,2
0.0,0.0,0.7000000000000001,2
1.0,1.0,0.5,1
0.0,0.0,0.9,2
0.0,0.0,0.0,2
0.0,1.0,0.7000000000000001,3
0.0,1.0,0.9,3
0.0,1.0,1.0,3
0.0,1.0,0.9,3
0.0,1.0,0.1,0
0.0,1.0,0.0,0
0.0,0.0,0.0,2
0.0,0.0,0.1,2
0.0,0.0,0.0,2
0.0,0.0,0.4,2
0.0,0.0,0.2,2
0.0,0.0,0.6000000000000001,2
0.0,1.0,0.1,0
0.0,1.0,0.6000000000000001,3
0.0,0.0,0.1,2
0.0,0.0,0.1,2
0.0,1.0,0.4,0
0.0,0.0,0.7000000000000001,2
0.0,0.0,0.4,2
0.0,0.0,0.1,2
1.0,1.0,0.9,1
0.0,0.0,0.9,2
0.0,0.0,0.9,2
0.0,1.0,0.1,0
0.0,0.0,0.4,2
0.0,0.0,0.0,2
0.0,0.0,0.0,2
0.0,0.0,0.7000000000000001,2
0.0,1.0,0.1,0
1.0,0.0,0.0,1
0.0,1.0,0.1,0
0.0,0.0,0.1,2
0.0,0.0,0.9,2
0.0,0.0,0.0,2
0.0,0.0,0.1,2
0.0,0.0,0.9,2
0.0,1.0,0.5,3
0.0,1.0,0.5,3
0.0,0.0,0.1,2
0.0,1.0,1.0,3
0.0,1.0,0.4,0
0.0,1.0,0.0,0
0.0,1.0,0.7000000000000001,3
0.0,1.0,0.1,0
0.0,0.0,0.1,2
0.0,0.0,0.4,2
0.0,1.0,0.0,0
0.0,0.0,0.4,2
0.0,1.0,0.1,0
0.0,1.0,0.3,0
1.0,0.0,0.4,1
0.0,1.0,0.1,0
0.0,0.0,0.9,2
1.0,0.0,0.1,1
0.0,1.0,0.0,0
0.0,1.0,0.7000000000000001,3
0.0,1.0,0.0,0
0.0,0.0,0.1,2
0.0,0.0,0.0,2
0.0,0.0,0.7000000000000001,2
1.0,0.0,0.7000000000000001,1
1.0,1.0,0.7000000000000001,1
0.0,1.0,0.4,0
0.0,0.0,0.9,2
0.0,0.0,0.0,2
0.0,0.0,0.1,2
0.0,0.0,0.3,2
0.0,1.0,0.1,0
0.0,0.0,0.7000000000000001,2
0.0,0.0,0.0,2
0.0,1.0,0.2,0
0.0,0.0,0.1,2
0.0,0.0,0.6000000000000001,2
0.0,0.0,0.9,2
1.0,0.0,0.1,1
0.0,1.0,0.9,3
0.0,1.0,0.0,0
0.0,0.0,0.7000000000000001,2
0.0,1.0,0.1,0
1.0,0.0,0.7000000000000001,1
0.0,1.0,0.1,0
0.0,1.0,0.4,0
0.0,0.0,0.6000000000000001,2
0.0,0.0,0.1,2
0.0,0.0,0.1,2
0.0,1.0,0.7000000000000001,3
1.0,1.0,0.4,1
0.0,0.0,0.0,2
0.0,1.0,0.1,0
0.0,1.0,0.4,0
0.0,0.0,0.1,2
0.0,0.0,0.1,2
0.0,1.0,0.1,0
1.0,0.0,0.1,1
1.0,1.0,0.1,1
0.0,1.0,0.0,0
0.0,0.0,0.0,2
0.0,0.0,0.6000000000000001,2
0.0,0.0,0.7000000000000001,2
0.0,1.0,0.4,0
0.0,1.0,0.2,0
0.0,1.0,0.1,0
0.0,1.0,0.5,3
0.0,0.0,0.0,2
0.0,1.0,0.7000000000000001,3
0.0,1.0,0.7000000000000001,3
0.0,1.0,0.7000000000000001,3
0.0,1.0,0.9,3
0.0,0.0,0.7000000000000001,2
0.0,1.0,0.7000000000000001,3
0.0,1.0,0.0,0
0.0,0.0,0.1,2
0.0,0.0,0.1,2
0.0,1.0,0.1,0
0.0,0.0,0.5,2
0.0,1.0,0.0,0
0.0,1.0,0.9,3
0.0,0.0,0.0,2
0.0,0.0,0.9,2
0.0,1.0,0.7000000000000001,3
0.0,0.0,0.1,2
0.0,1.0,0.0,0
1.0,1.0,0.9,1
0.0,1.0,0.9,3
0.0,0.0,0.4,2
0.0,0.0,0.1,2
0.0,0.0,0.1,2
0.0,1.0,0.0,0
0.0,1.0,0.1,0
0.0,0.0,0.1,2
1.0,0.0,0.7000000000000001,1
1.0,1.0,0.7000000000000001,1
0.0,1.0,0.9,3
1.0,0.0,0.1,1
0.0,1.0,0.9,3
0.0,0.0,0.0,2
0.0,1.0,0.1,0
0.0,1.0,0.0,0
0.0,1.0,0.1,0
0.0,1.0,0.1,0
0.0,1.0,0.9,3
0.0,0.0,0.5,2
1.0,0.0,0.1,1
1.0,0.0,1.0,1
1.0,1.0,0.7000000000000001,1
0.0,0.0,0.2,2
0.0,1.0,0.1,0
0.0,1.0,0.9,3
0.0,0.0,0.0,2
0.0,0.0,0.1,2
0.0,0.0,0.1,2
0.0,0.0,0.1,2
0.0,1.0,0.9,3
0.0,1.0,1.0,3
0.0,1.0,0.7000000000000001,3
1.0,0.0,0.0,1
0.0,0.0,0.6000000000000001,2
0.0,0.0,0.9,2
1.0,0.0,0.9,1
0.0,0.0,0.4,2
0.0,1.0,0.4,0
0.0,1.0,0.0,0
0.0,1.0,0.1,0
0.0,0.0,0.9,2
1.0,0.0,0.1,1
0.0,1.0,0.0,0
1.0,0.0,0.1,1
0.0,1.0,0.6000000000000001,3
0.0,0.0,0.1,2
0.0,1.0,0.5,3
0.0,0.0,0.7000000000000001,2
0.0,0.0,0.0,2
0.0,0.0,0.0,2
0.0,1.0,0.4,0
0.0,0.0,0.1,2
0.0,1.0,0.9,3
0.0,0.0,0.0,2
0.0,0.0,0.9,2
0.0,1.0,0.9,3
0.0,1.0,0.9,3
0.0,1.0,0.0,0
0.0,1.0,0.4,0
0.0,1.0,0.9,3
0.0,0.0,0.1,2
0.0,1.0,0.0,0
0.0,0.0,0.0,2
0.0,0.0,0.0,2
0.0,1.0,0.4,0
0.0,0.0,0.3,2
0.0,1.0,0.2,0
0.0,1.0,0.5,3
0.0,1.0,0.1,0
0.0,0.0,0.1,2
0.0,0.0,0.0,2
0.0,0.0,0.0,2
0.0,0.0,0.1,2
0.0,0.0,0.0,2
0.0,1.0,0.0,0
0.0,0.0,0.1,2
1.0,0.0,0.1,1
0.0,1.0,0.1,0
0.0,1.0,0.2,0
0.0,1.0,0.4,0
0.0,0.0,0.1,2
0.0,0.0,0.0,2
0.0,1.0,0.0,0
0.0,0.0,0.4,2
0.0,1.0,0.1,0
0.0,1.0,0.0,0
0.0,0.0,0.1,2
0.0,0.0,0.0,2
0.0,0.0,0.1,2
0.0,0.0,0.4,2
0.0,1.0,0.6000000000000001,3
0.0,0.0,0.0,2
0.0,0.0,0.0,2
0.0,1.0,0.2,0
0.0,1.0,0.9,3
0.0,1.0,0.9,3
0.0,1.0,0.1,0
1.0,1.0,0.0,1
0.0,1.0,0.0,0
0.0,1.0,0.1,0
0.0,1.0,0.7000000000000001,3
0.0,1.0,0.1,0
0.0,1.0,0.9,3
0.0,1.0,0.9,3
0.0,1.0,1.0,3
0.0,0.0,0.0,2
0.0,0.0,0.1,2
0.0,1.0,0.3,0
0.0,1.0,0.1,0
0.0,1.0,0.0,0
0.0,1.0,0.7000000000000001,3
0.0,0.0,0.0,2
0.0,1.0,0.1,0
0.0,0.0,0.7000000000000001,2
0.0,0.0,0.0,2
0.0,0.0,0.1,2
0.0,0.0,1.0,2
0.0,0.0,0.5,2
0.0,1.0,0.9,3
0.0,1.0,0.0,0
0.0,0.0,0.0,2
0.0,0.0,0.5,2
0.0,1.0,0.9,3
0.0,0.0,0.7000000000000001,2
0.0,0.0,0.3,2
0.0,1.0,0.0,0
0.0,0.0,0.7000000000000001,2
0.0,1.0,0.1,0
0.0,1.0,0.7000000000000001,3
0.0,0.0,0.6000000000000001,2
0.0,1.0,0.4,0
0.0,0.0,0.7000000000000001,2
0.0,0.0,0.2,2
0.0,0.0,0.0,2
0.0,1.0,0.0,0
0.0,1.0,0.1,0
0.0,1.0,0.6000000000000001,3
0.0,1.0,0.7000000000000001,3
0.0,0.0,0.9,2
0.0,1.0,0.0,0
0.0,0.0,0.7000000000000001,2
0.0,1.0,0.1,0
0.0,0.0,0.1,2
0.0,0.0,0.9,2
0.0,1.0,0.0,0
0.0,0.0,0.1,2
0.0,0.0,0.2,2
0.0,0.0,0.1,2
0.0,1.0,0.1,0
0.0,1.0,0.7000000000000001,3
0.0,1.0,0.1,0
1.0,0.0,0.1,1
0.0,0.0,0.0,2
0.0,0.0,0.5,2
0.0,0.0,0.5,2
0.0,1.0,0.1,0
1.0,0.0,0.0,1
0.0,1.0,0.0,0
0.0,1.0,0.4,0
1.0,1.0,0.7000000000000001,1
0.0,0.0,0.1,2
0.0,1.0,0.1,0
1.0,1.0,0.5,1
0.0,0.0,0.3,2
0.0,1.0,0.9,3
0.0,1.0,0.0,0
0.0,1.0,0.0,0
0.0,1.0,0.1,0
0.0,0.0,0.7000000000000001,2
0.0,1.0,0.7000000000000001,3
0.0,0.0,0.7000000000000001,2
0.0,0.0,0.4,2
0.0,1.0,0.1,0
0.0,0.0,0.7000000000000001,2
0.0,0.0,0.1,2
0.0,0.0,0.7000000000000001,2
0.0,0.0,0.7000000000000001,2
0.0,0.0,0.0,2
0.0,1.0,0.4,0
0.0,0.0,0.5,2
0.0,0.0,0.9,2
0.0,0.0,0.9,2
0.0,0.0,0.0,2
0.0,1.0,0.9,3
0.0,0.0,0.1,2
0.0,1.0,0.0,0
0.0,1.0,0.0,0
0.0,1.0,0.0,0
0.0,0.0,0.0,2
0.0,1.0,0.1,0
0.0,1.0,0.0,0
0.0,1.0,0.1,0
0.0,0.0,0.4,2
0.0,0.0,0.1,2
0.0,0.0,0.1,2
1.0,0.0,0.9,1
0.0,1.0,0.9,3
0.0,0.0,0.1,2
0.0,1.0,0.1,0
0.0,1.0,0.1,0
0.0,0.0,0.4,2
0.0,1.0,0.1,0
0.0,0.0,0.3,2
0.0,1.0,0.7000000000000001,3
0.0,0.0,0.9,2
0.0,1.0,0.2,0
1.0,1.0,0.1,1
0.0,0.0,0.0,2
0.0,1.0,0.4,0
0.0,0.0,0.1,2
0.0,1.0,0.0,0
0.0,0.0,0.0,2
0.0,0.0,0.1,2
0.0,1.0,0.6000000000000001,3
0.0,0.0,0.7000000000000001,2
0.0,1.0,0.7000000000000001,3
0.0,0.0,0.5,2
0.0,0.0,0.1,2
0.0,1.0,0.5,3
0.0,0.0,0.1,2
0.0,1.0,0.1,0
0.0,0.0,0.0,2
0.0,0.0,0.2,2
0.0,0.0,0.0,2
0.0,1.0,0.1,0
0.0,1.0,0.9,3
0.0,0.0,0.0,2
0.0,1.0,0.9,3
0.0,0.0,0.7000000000000001,2
0.0,1.0,0.1,0
0.0,1.0,0.1,0
0.0,0.0,0.1,2
1.0,1.0,0.1,1
1.0,1.0,0.9,1
0.0,1.0,0.1,0
0.0,1.0,0.0,0
0.0,1.0,0.1,0
0.0,0.0,0.1,2
0.0,1.0,0.7000000000000001,3
0.0,1.0,0.1,0
0.0,1.0,0.7000000000000001,3
0.0,0.0,0.9,2
0.0,0.0,0.9,2
0.0,1.0,0.3,0
1.0,1.0,0.4,1
0.0,0.0,0.9,2
0.0,0.0,0.4,2
0.0,0.0,0.1,2
1.0,1.0,0.5,1
0.0,0.0,0.6000000000000001,2
0.0,1.0,0.0,0
0.0,0.0,0.1,2
0.0,0.0,0.9,2
1.0,0.0,0.9,1
1.0,1.0,0.6000000000000001,1
0.0,1.0,0.9,3
0.0,0.0,0.9,2
0.0,0.0,0.4,2
0.0,0.0,0.0,2
0.0,1.0,0.1,0
0.0,1.0,0.3,0
0.0,1.0,0.1,0
0.0,1.0,0.1,0
0.0,1.0,0.2,0
0.0,1.0,0.6000000000000001,3
0.0,1.0,0.7000000000000001,3
0.0,0.0,0.9,2
0.0,0.0,0.0,2
0.0,1.0,0.9,3
0.0,1.0,0.0,0
1.0,0.0,0.0,1
1.0,0.0,0.0,1
0.0,0.0,0.0,2
0.0,1.0,0.1,0
0.0,0.0,0.1,2
0.0,0.0,0.7000000000000001,2
0.0,0.0,0.9,2
1.0,1.0,0.1,1
0.0,0.0,0.1,2
0.0,1.0,0.0,0
0.0,0.0,0.7000000000000001,2
0.0,0.0,1.0,2
1.0,1.0,0.0,1
0.0,0.0,0.9,2
1.0,1.0,0.1,1
0.0,0.0,0.9,2
0.0,1.0,0.0,0
0.0,1.0,0.1,0
0.0,1.0,0.0,0
0.0,1.0,0.1,0
0.0,0.0,0.0,2
1.0,1.0,0.0,1
1.0,0.0,0.0,1
1.0,1.0,0.1,1
0.0,1.0,0.1,0
0.0,0.0,0.0,2
0.0,1.0,0.1,0
1.0,1.0,0.0,1
0.0,1.0,0.7000000000000001,3
0.0,1.0,0.7000000000000001,3
0.0,1.0,0.0,0
0.0,1.0,0.4,0
1.0,1.0,0.6000000000000001,1
0.0,1.0,0.7000000000000001,3
0.0,0.0,0.1,2
0.0,0.0,0.7000000000000001,2
0.0,1.0,0.7000000000000001,3
0.0,1.0,0.1,0
0.0,0.0,0.1,2
1.0,0.0,0.9,1
0.0,1.0,0.1,0
0.0,0.0,0.1,2
0.0,0.0,0.0,2
0.0,0.0,0.1,2
0.0,1.0,0.6000000000000001,3
0.0,1.0,0.0,0
0.0,1.0,0.9,3
1.0,1.0,0.0,1
0.0,1.0,0.0,0
1.0,0.0,0.1,1
0.0,0.0,0.1,2
0.0,1.0,0.9,3
0.0,0.0,0.7000000000000001,2
0.0,1.0,0.1,0
0.0,0.0,0.1,2
0.0,0.0,0.1,2
1.0,0.0,0.9,1
0.0,1.0,0.1,0
1.0,0.0,0.2,1
0.0,1.0,0.9,3
1.0,0.0,0.1,1
0.0,0.0,0.1,2
0.0,0.0,0.3,2
0.0,1.0,0.7000000000000001,3
0.0,1.0,0.7000000000000001,3
0.0,1.0,0.9,3
0.0,1.0,0.0,0
0.0,0.0,0.1,2
0.0,1.0,0.0,0
0.0,0.0,0.1,2
0.0,0.0,0.0,2
0.0,1.0,0.0,0
0.0,1.0,0.1,0
0.0,1.0,0.1,0
0.0,1.0,0.0,0
0.0,1.0,0.0,0
0.0,1.0,0.0,0
1.0,1.0,0.3,1
0.0,1.0,0.9,3
0.0,1.0,0.1,0
0.0,0.0,0.0,2
0.0,0.0,0.0,2
0.0,0.0,0.1,2
0.0,1.0,0.1,0
0.0,0.0,0.9,2
0.0,1.0,0.2,0
0.0,0.0,0.1,2
0.0,1.0,0.7000000000000001,3
0.0,1.0,0.7000000000000001,3
0.0,0.0,0.1,2
0.0,0.0,0.5,2
1.0,1.0,0.4,1
0.0,1.0,0.2,0
0.0,1.0,0.1,0
0.0,0.0,0.3,2
0.0,0.0,0.9,2
0.0,1.0,0.4,0
0.0,0.0,0.2,2
0.0,0.0,0.2,2
0.0,0.0,0.9,2
0.0,0.0,0.1,2
0.0,0.0,0.4,2
0.0,0.0,0.1,2
0.0,0.0,0.1,2
0.0,0.0,0.9,2
0.0,0.0,0.1,2
0.0,1.0,0.4,0
0.0,0.0,0.2,2
0.0,0.0,0.5,2
0.0,1.0,0.5,3
0.0,0.0,0.4,2
0.0,0.0,0.0,2
0.0,0.0,1.0,2
0.0,0.0,0.1,2
0.0,0.0,0.1,2
0.0,1.0,0.0,0
0.0,1.0,0.3,0
0.0,0.0,0.1,2
0.0,1.0,0.7000000000000001,3
0.0,0.0,0.1,2
0.0,1.0,0.1,0
0.0,1.0,0.0,0
0.0,0.0,0.9,2
0.0,1.0,0.9,3
0.0,0.0,0.5,2
0.0,0.0,0.1,2
0.0,0.0,0.7000000000000001,2
0.0,0.0,0.1,2
0.0,0.0,0.5,2
0.0,1.0,0.0,0
1.0,0.0,0.1,1
0.0,0.0,0.9,2
0.0,1.0,0.1,0
0.0,0.0,0.0,2
0.0,0.0,0.1,2
1.0,0.0,0.9,1
0.0,0.0,0.9,2
0.0,0.0,0.9,2
0.0,1.0,0.1,0
0.0,0.0,0.1,2
0.0,0.0,0.7000000000000001,2
0.0,1.0,0.1,0
0.0,0.0,0.1,2
0.0,0.0,0.0,2
0.0,1.0,0.0,0
0.0,0.0,0.0,2
0.0,0.0,0.7000000000000001,2
1.0,1.0,0.9,1
0.0,1.0,1.0,3
0.0,0.0,0.0,2
0.0,1.0,0.7000000000000001,3
1.0,0.0,0.2,1
0.0,0.0,0.4,2
0.0,0.0,0.1,2
0.0,0.0,0.1,2
0.0,0.0,0.1,2
0.0,0.0,0.0,2
0.0,0.0,0.7000000000000001,2
1.0,0.0,0.4,1
0.0,0.0,0.3,2
0.0,0.0,0.7000000000000001,2
0.0,1.0,0.4,0
0.0,1.0,0.5,3
0.0,1.0,0.3,0
0.0,1.0,0.0,0
0.0,0.0,0.7000000000000001,2
0.0,0.0,0.4,2
0.0,1.0,0.9,3
1.0,0.0,0.0,1
0.0,0.0,0.4,2
0.0,1.0,0.9,3
0.0,1.0,0.1,0
1.0,1.0,0.7000000000000001,1
0.0,0.0,0.1,2
0.0,1.0,0.1,0
0.0,0.0,0.0,2
1.0,0.0,0.5,1
0.0,0.0,0.1,2
0.0,0.0,0.9,2
0.0,0.0,0.0,2
1.0,0.0,0.5,1
0.0,0.0,0.9,2
0.0,1.0,0.0,0
0.0,0.0,0.1,2
0.0,0.0,0.9,2
0.0,0.0,0.0,2
0.0,0.0,0.1,2
0.0,0.0,0.0,2
0.0,0.0,0.1,2
0.0,0.0,0.0,2
1.0,1.0,0.1,1
0.0,1.0,0.7000000000000001,3
0.0,1.0,1.0,3
0.0,1.0,0.1,0
0.0,1.0,0.7000000000000001,3
0.0,1.0,0.1,0
0.0,0.0,0.7000000000000001,2
1.0,1.0,0.9,1
0.0,1.0,0.1,0
0.0,1.0,0.1,0
0.0,0.0,0.1,2
0.0,0.0,0.0,2
0.0,0.0,0.0,2
0.0,0.0,0.7000000000000001,2
0.0,1.0,0.1,0
0.0,1.0,0.4,0
1.0,0.0,0.4,1
0.0,1.0,0.7000000000000001,3
0.0,0.0,0.1,2
0.0,1.0,1.0,3
0.0,0.0,0.1,2
0.0,1.0,0.5,3
0.0,0.0,0.0,2
1.0,1.0,0.9,1
0.0,0.0,0.1,2
0.0,0.0,0.5,2
1.0,1.0,0.7000000000000001,1
